date,inflow,outflow,local
1925-04-01,250417.00000000003,139852.0,199078.31243133548
1925-05-01,474231.0,172954.0,294285.3769378662
1925-06-01,797994.0,182711.0,375991.8038635254
1925-07-01,1588705.0,865642.0,492310.3279724121
1925-08-01,1977905.0,1048276.0000000001,871551.6435089111
1925-09-01,1564519.0000000002,1144798.0,816497.6030120852
1925-10-01,996216.9999999999,393078.0,682595.8201675414
1925-11-01,477909.99999999994,75000.0,389816.6467533111
1925-12-01,380908.0,62000.0,286059.23153686523
1926-01-01,302927.0,62000.0,183241.59678649902
1926-02-01,398449.0,56000.0,239046.4676361084
1926-03-01,254590.00000000003,62000.0,182290.76461791995
1926-04-01,465162.99999999994,60000.0,290764.1233520507
1926-05-01,1369281.0,193966.0,733096.5337219238
1926-06-01,1626099.9999999998,678064.0,905930.1976318357
1926-07-01,1911520.0000000002,678594.0,1049165.7103271487
1926-08-01,2508123.0,884619.0,1516964.6511230469
1926-09-01,1741302.0000000002,882407.0,1048316.8215332034
1926-10-01,1461914.0,702623.0,1066918.213104248
1926-11-01,720490.0,267665.0,576084.1248168945
1926-12-01,402997.0,84973.0,318359.5454559326
1927-01-01,326724.0,62000.0,206973.3635559082
1927-02-01,344087.99999999994,56000.0,158606.60729980463
1927-03-01,333222.0,62000.0,176838.13023376465
1927-04-01,236701.00000000003,60000.0,172122.53013610843
1927-05-01,291091.0,62000.0,223702.1999359131
1927-06-01,316998.0,60000.0,265677.58096313477
1927-07-01,582291.0,62000.0,496951.90045166016
1927-08-01,1205535.0,62000.0,980375.6679229736
1927-09-01,852671.0,60000.0,639588.7827606201
1927-10-01,1211976.0,77500.0,1025420.3564910889
1927-11-01,538480.0,75000.0,452113.4783630371
1927-12-01,412534.0,62000.0,320533.48419189453
1928-01-01,376143.0,62000.0,185705.50413513184
1928-02-01,480234.00000000006,58000.0,327071.3565063477
1928-03-01,831843.9999999999,78463.0,537022.0836334227
1928-04-01,754857.0,60000.0,437236.22679901123
1928-05-01,748699.9999999999,435908.0,466099.485015869
1928-06-01,1194063.9999999998,284417.0,753309.7474365232
1928-07-01,979691.0,381079.0,690221.8359680176
1928-08-01,715757.0,173434.0,416209.36328125
1928-09-01,829694.0,143159.0,548461.6180114746
1928-10-01,1995242.0,167559.0,1499736.036819458
1928-11-01,744116.0,224322.0,648662.4545288086
1928-12-01,368217.0000000001,62000.0,288000.1789855958
1929-01-01,258401.0,62000.0,151267.96536254883
1929-02-01,275594.00000000006,56000.0,163181.50744628912
1929-03-01,219950.0,62000.0,152268.1190185547
1929-04-01,280296.99999999994,60000.0,218480.30023193354
1929-05-01,626177.0,62000.0,258538.68183898926
1929-06-01,518866.99999999994,60000.0,431712.69932556147
1929-07-01,486813.0,62000.0,353225.12062072754
1929-08-01,695271.0,62000.0,521054.754989624
1929-09-01,768134.0,60000.0,587844.5344314575
1929-10-01,971967.0,77500.0,801596.2997131348
1929-11-01,630189.9999999999,75000.0,544603.4044570922
1929-12-01,460681.0,62000.0,376162.3432922363
1930-01-01,336640.0,62000.0,234178.5128173828
1930-02-01,264137.00000000006,2000.0,157873.01996612555
1930-03-01,209785.00000000003,0.0,140321.8457336426
1930-04-01,207346.0,0.0,150064.17163085938
1930-05-01,327467.0,26378.0,278265.55859375
1930-06-01,325068.99999999994,3220.0,264140.8961486816
1930-07-01,442602.99999999994,62000.0,302271.5409545898
1930-08-01,1120305.9999999998,62000.0,717713.6660156248
1930-09-01,896105.0,60000.0,615933.2799072266
1930-10-01,1717020.0,77500.0,1446277.2831115723
1930-11-01,1113655.0000000002,75000.0,747938.3651580813
1930-12-01,994328.0,83155.0,737443.2388153076
1931-01-01,674769.0,62000.0,512982.3019480705
1931-02-01,362836.0,56000.0,261244.08826494217
1931-03-01,512535.99999999994,62000.0,449827.99190521234
1931-04-01,765983.0,113868.0,377438.3978881836
1931-05-01,2258268.0,601569.0,1270840.8670043945
